,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
4999,NT5C_proteomics,-0.27782703434884903,,-0.2837271650141644,,0.34314238096980765,
5000,ST5_proteomics,0.26148067733986197,,0.3933357802006446,,,
5001,DDX31_proteomics,,,,,,
5002,DNAJC8_proteomics,,,,,,-0.20788821376729386
5003,SSBP4_proteomics,,,-0.2740381750591178,-0.2761801663083207,,
5004,SRRM1_proteomics,,,,,,
5005,RANGAP1_proteomics,,,,,,
5006,NAPB_proteomics,,,-0.19161495117351815,,,
5007,BPGM_proteomics,,,0.2758493726246189,,0.24362577920114964,
5008,CLIP1_proteomics,,,,,,0.25883246907688595
5009,SS18L1_proteomics,,,-0.2466803295973853,,,
5010,MAP4K1_proteomics,-0.3775477461942977,,,-0.4232537960756701,,-0.2642771058986333
5011,BOLA1_proteomics,,,,,,
5012,DARS2_proteomics,-0.1907994276253492,,-0.2853592266569962,0.24088663848739536,-0.2567869670613541,
5013,LYRM4_proteomics,,,-0.207635202119531,,-0.3092278141496031,
5014,DNAH3_proteomics,,,,,,0.24086789119440616
5015,DEFB1_proteomics,,,,-0.26590136014185595,,
5016,POC1B-GALNT4_proteomics,,,,,,0.2264135862012017
5017,ITIH1_proteomics,,,,,0.20679295892412108,
5018,KDELC2_proteomics,,,0.43896267602460337,,,
5019,DTYMK_proteomics,,,,0.2173388005899367,,
5020,FTSJ3_proteomics,,,,0.19196065584854555,-0.24773742413156585,
5021,GTF3C4_proteomics,0.2572909670344216,,-0.19627324508477445,0.327708243470651,,
5022,GDA_proteomics,,,,,,
5023,PACSIN3_proteomics,,,,,0.30604669476155155,0.2609654532242459
5024,EXOC2_proteomics,,,-0.23273797168111385,,,
5025,LRRC45_proteomics,,,-0.2443335860071467,,,
5026,RBM27_proteomics,0.22046394713385087,,-0.3033169380592613,,,-0.19051205232929988
5027,LSM6_proteomics,,,,,,
5028,KRT15_proteomics,0.20543820647177904,,,0.20121142763850608,,0.38076878584236
5029,SETD1A_proteomics,,,-0.32495939785061145,,,
5030,COG6_proteomics,,,-0.185473440636915,,,
5031,KDM1B_proteomics,,,,,,
5032,PTP4A2_proteomics,,,-0.4298579408666471,,,
5033,NUBP1_proteomics,,,-0.3774181123067735,,,
5034,OARD1_proteomics,-0.3729129793488761,,,-0.2540498547915087,,
5035,PREP_proteomics,,,,,,
5036,ACOT7_proteomics,,,,0.21119825698056288,,
5037,ZFYVE19_proteomics,0.2726967599992855,,-0.19099504891250768,,,0.20200322977710206
5038,C4B_proteomics,,,,,,
5039,PAIP1_proteomics,0.3574820052680753,,-0.18460765373806887,,-0.2519423283430389,
5040,RFC3_proteomics,,,,0.26199443658154864,,
5041,RBMXL3_proteomics,,,,,,
5042,SNRPD2_proteomics,,,,,-0.2136171316725113,
5043,KRT5_proteomics,,,0.5947703956956036,0.2565451398094971,,0.5031481448102282
5044,NOS3_proteomics,,,,,,
5045,IK_proteomics,,,-0.2220696464131009,,-0.3316905549156397,-0.233273024258834
5046,WDR61_proteomics,,,-0.22842929834650266,,,
5047,RELA_proteomics,,,,,0.26237034795324354,
5048,TRIM56_proteomics,,,,,,
5049,CAMP_proteomics,-0.1884475873934405,,0.2973618692866131,,0.2704535069452114,0.19869458354621636
5050,HDAC4_proteomics,,,0.2384116044861531,,,
5051,TNXB_proteomics,-0.3274112740768566,,,-0.3334140201854462,0.25711370029459657,-0.2291241003491848
5052,CNOT1_proteomics,,,,0.3154406284082285,,0.2645943443082485
5053,MORF4L1_proteomics,,,,,,
5054,TTC37_proteomics,,,-0.2913409620336683,,,
5055,GNG5_proteomics,,,,,,
5056,CNRIP1_proteomics,-0.2508896448797645,,0.20983408117001834,,0.3381614384616237,-0.19310258319329898
5057,DDX39A_proteomics,,,,,,
5058,BCL2_proteomics,,,,,,
5059,UBE2V2_proteomics,-0.2259882168038375,,,,0.21946535470738088,
5060,TACC2_proteomics,-0.2003724082128464,,,,,0.2663069886402547
5061,FRYL_proteomics,,,,,,
5062,AGFG1_proteomics,-0.2647022000392515,,0.2134996923047928,,-0.21445155929175425,
5063,ANXA1_proteomics,,,0.4945361033991621,,0.32173876313909444,
5064,NOL9_proteomics,,,0.2777596864469708,0.19130883241154076,,
5065,MLF1_proteomics,,,,0.3881860848972869,,
5066,CMTR1_proteomics,,,,-0.2793342246311045,,
5067,MYL10_proteomics,,,,,,
5068,CLDN1_proteomics,,,,,,
5069,STMN1_proteomics,,,,,,
5070,HSPA2_proteomics,,,,,0.2089569560700992,
5071,KRT8_proteomics,,,-0.3281438653455998,,,
5072,CENPF_proteomics,,,0.20561544549796196,,,
5073,WDR59_proteomics,,,,,,
5074,THEM6_proteomics,0.3245563731250305,,,,,
5075,MED20_proteomics,,,,,-0.2506086876951447,
5076,ELANE_proteomics,,,0.3254640915374021,,0.2242419963429072,
5077,HMGB2_proteomics,-0.26049283470672,,-0.20999030815637906,,,
5078,ACAA2_proteomics,-0.3599474921748204,,0.2541678006297515,-0.3027559806502763,,-0.22242686728432365
5079,YEATS4_proteomics,,,,,,-0.1903523111187319
5080,CREM_proteomics,,,,,,
5081,SNRPG_proteomics,,,,,,
5082,MAPRE2_proteomics,,,0.3408420532297549,-0.27765869120675823,,-0.2764822877586594
5083,PRPH_proteomics,,,,-0.34330584822469784,0.2498026202319745,
5084,SYNPO2L_proteomics,,,,,,
5085,A2ML1_proteomics,,,0.4285764773195807,0.19892301036708554,,0.34607240175762183
5086,UBE4B_proteomics,0.21551320802048796,,,,-0.20256987162526388,
5087,TMED7-TICAM2_proteomics,,,,,,
5088,TMED7_proteomics,,,,,,
5089,FAM213A_proteomics,,,,,-0.23583690388975104,0.3239586720056325
5090,GLTP_proteomics,,,,,,0.2530483133514442
5091,CD37_proteomics,-0.3451958094617191,,,,,-0.19692426399789772
5092,GALNT12_proteomics,,,,,0.21201819690320384,
5093,RAB18_proteomics,,,,,,
5094,PFKFB4_proteomics,,,0.3284340037142648,,,
5095,CD164_proteomics,,,,,,
5096,ADAR_proteomics,,,-0.22885135892937464,,,
5097,NSMCE4A_proteomics,-0.1931687955177515,,,,,
5098,RAE1_proteomics,,,,0.238815364200798,-0.4988020069726074,
5099,TMEM189-UBE2V1_proteomics,,,,,,
5100,EIF3M_proteomics,,,,,,
5101,OLFM4_proteomics,,,0.1992046651272621,,,
5102,HSPD1_proteomics,,,,,-0.3127727439421876,
5103,CMSS1_proteomics,,,,,,
5104,EXOSC7_proteomics,-0.23615615518001315,,,,,
5105,KRT1_proteomics,,,,,,
5106,ZNF804B_proteomics,,,0.2621510473394331,,,
5107,PDK2_proteomics,,,-0.2583469094385343,,,
5108,ZNF644_proteomics,,,0.2671500225804063,,,
5109,RBBP5_proteomics,,,-0.2597404876552163,,,
5110,EZH2_proteomics,,,0.28445845202801817,,,
5111,RCN1_proteomics,,,0.2890270422718928,,,
5112,PERP_proteomics,,,,0.2487601400124186,,
5113,NAT6_proteomics,,,,,,
5114,BUB3_proteomics,,,,,,
5115,KIAA1217_proteomics,0.2754229044145058,,,0.22160484812025927,-0.3039014168878164,0.2792534919778376
5116,AKAP8_proteomics,,,,,,
5117,PRPF4_proteomics,,,,,,-0.2353670315056841
5118,TRA2B_proteomics,,,,,-0.2490081058080444,
5119,EPYC_proteomics,,,,,,
5120,FAM171A1_proteomics,,,,,,
5121,NCBP3_proteomics,-0.22923040356365426,,-0.26899481189683977,,,-0.2642849799053218
5122,HIST2H4B_proteomics,,,0.386670197886146,,-0.2702381030941309,
5123,CTR9_proteomics,,,,,0.2453066711326171,
5124,EHMT1_proteomics,,,-0.1867639698904291,,,
5125,CLTA_proteomics,,,,,,
5126,SPNS1_proteomics,0.20197426783627848,,,,,
5127,ARHGEF2_proteomics,,,,-0.3189580283736683,0.24976632081928324,-0.3870991151904453
5128,MAGOH_proteomics,,,,,,
5129,SLC39A7_proteomics,0.2206997295952016,,,,,
5130,SAP18_proteomics,,,,,,-0.20611483070274456
5131,ITGBL1_proteomics,,,,,,
5132,CBFB_proteomics,,,0.2656570207051698,,,
5133,ZDHHC5_proteomics,0.19270403905890715,,,0.2015155169081465,,0.2773789832126889
5134,DHX37_proteomics,,,,,-0.2782869140595706,-0.1890221004729415
5135,TAF10_proteomics,0.20658813675518486,,,,,
5136,WDR47_proteomics,,,,,,0.2767143164418149
5137,AP1G1_proteomics,,,,,,
5138,TM4SF1_proteomics,,,,,,
5139,CHURC1_proteomics,,,,,,
5140,SLC38A7_proteomics,,,,,,
5141,NCDN_proteomics,0.2347449297862294,,,,,
5142,HNRNPA3_proteomics,,,-0.2298829559931848,,-0.3677608066245617,
5143,ZNF703_proteomics,,,-0.32986588182122684,,,
5144,ALMS1_proteomics,,,-0.19160975853410428,,,-0.189427368152476
5145,CALR_proteomics,,,0.4339849045327439,,,
5146,KRT26_proteomics,,,,,,
5147,POLR2F_proteomics,,,,,,
5148,SOS2_proteomics,,,,,,
5149,MON2_proteomics,,,,,,
5150,CAMSAP3_proteomics,0.4123841082731924,,-0.22512366071479856,,,
5151,HNRNPA1_proteomics,0.2156549842607081,,,,,-0.24540181563622665
5152,DNAJC14_proteomics,,,,,,0.2442158816246485
5153,SFPQ_proteomics,,,-0.4269762286947363,,-0.268201196465238,
5154,ST6GALNAC1_proteomics,,,,,0.2359810333513143,
5155,KRT84_proteomics,-0.21457923121782807,,,,,
5156,PRTN3_proteomics,,,0.2876061060627857,,0.2011515264911532,
5157,DOCK7_proteomics,,,0.31497171150441405,0.24832870099139925,,0.2042331853057192
5158,MAN2C1_proteomics,-0.3585112269221389,,,-0.1957174425753022,,
5159,KIAA0368_proteomics,,,,,,
5160,RPRD2_proteomics,,,-0.2577177242604733,,,
5161,SPATA18_proteomics,,,,,,
5162,THSD7A_proteomics,-0.2302580040961296,,,-0.29397251157438103,,
5163,HSD17B10_proteomics,,,,,-0.3389921369628275,
5164,REXO4_proteomics,,,0.2468634487822541,0.2807525028254024,-0.2522134187502969,
5165,MXRA7_proteomics,,,0.2423055805341439,,,
5166,DMTN_proteomics,,,,-0.31402736962802397,,
5167,MYO6_proteomics,,,,0.20250267251742984,-0.2146115592319434,
5168,CHMP2B_proteomics,,,,,,
5169,DGCR8_proteomics,,,,,,-0.202247190553637
5170,NR2F2_proteomics,-0.19639469383773994,,,-0.30779995581376857,,
5171,HSPA8_proteomics,,,,,,0.26565912639709
5172,MUC5B_proteomics,,,,-0.28344598214362504,0.3328041925138173,
5173,SLC33A1_proteomics,,,,,0.23441129639434746,
5174,CPSF3_proteomics,0.23036854102127224,,,0.23736408925062635,,
5175,COL7A1_proteomics,,,0.25846717925371243,,,0.4494161585961959
5176,KEAP1_proteomics,,,0.24784449348779125,,,
5177,C2orf49_proteomics,,,-0.1867033904525408,,,
5178,SARNP_proteomics,,,-0.2755654429284926,,-0.36898329343516456,-0.21266030839999456
5179,BUD13_proteomics,,,,,,
5180,NTMT1_proteomics,,,,,,
5181,LAMA3_proteomics,-0.2911867538460575,,,0.24087652736878906,0.3157274145243472,0.21187939042556855
5182,FAM192A_proteomics,,,,,,
5183,TTC5_proteomics,,,,0.22340339431340656,,
5184,KANK2_proteomics,-0.20843438694823413,,,-0.21118258356482691,,
5185,MPST_proteomics,,,,,,
5186,CD209_proteomics,-0.3508353728887912,,0.2822319964935658,-0.21713458451759504,,
5187,CDC73_proteomics,,,,,,
5188,OCRL_proteomics,0.33973775340534595,,,0.20913931406579503,,0.21377444734218806
5189,MAP3K8_proteomics,-0.3574221256124127,,,,,
5190,KIAA1522_proteomics,0.1929927047430368,,,,0.30929630866981306,0.3825044504375992
5191,ATL3_proteomics,,,0.20004644351439613,0.2474179134209893,,
5192,FMOD_proteomics,,,,,0.20690993319377265,
5193,SLMAP_proteomics,,,,,0.2418462199562833,
5194,PAXBP1_proteomics,,,,,,
5195,PHRF1_proteomics,0.194966775228515,,,,,
5196,ELOB_proteomics,0.4991307487527018,,,,,
5197,ISCU_proteomics,,,-0.3025597035009641,,-0.3102364667906796,
5198,MTMR2_proteomics,,,0.301312765943513,,,
5199,FCGR3B_proteomics,-0.22612938357229,,0.3861569787471032,,,
5200,PADI4_proteomics,-0.19352889301667486,,0.391863161588732,,0.2778080432223307,
5201,TFF3_proteomics,,,-0.3318790161211717,-0.37610831720599225,0.2082801216189096,
5202,MAN1A2_proteomics,,,,,,
5203,GRK5_proteomics,-0.4145047868216711,,,,,
5204,LMNB2_proteomics,,,,,,
5205,CASQ2_proteomics,,,,,,
5206,MIB1_proteomics,,,,0.2145616943330578,,
5207,FIBIN_proteomics,,,,,,
5208,S100P_proteomics,-0.3072142337336016,,,,,
5209,DAZAP2_proteomics,,,,,,
5210,ERMP1_proteomics,,,,,,
5211,STXBP6_proteomics,,,,-0.24330668453120755,,
5212,ARHGAP12_proteomics,,,,,,
5213,DNAJB5_proteomics,,,,,0.2776096763943829,
5214,LAD1_proteomics,,,0.2619954599155062,0.2810010059671569,,0.5032228908135311
5215,ATRN_proteomics,,,0.20060844412305456,,0.3935278469407285,
5216,AGFG2_proteomics,,,,,,
5217,RETREG3_proteomics,0.2867593601822722,,,0.20146983640095475,,
5218,TBCD_proteomics,,,-0.3047958817331221,,,
5219,KRT6A_proteomics,,,0.4979495457391999,,,0.4669559106222149
5220,F12_proteomics,-0.38303516690958334,,,,,
5221,CFHR3_proteomics,,,0.1868155207667974,,,
5222,SRP9_proteomics,,,-0.2648671170362741,,,
5223,MAPK8IP3_proteomics,0.25758250719992704,,0.31121423169623585,,,0.32127002537048605
5224,MRPS23_proteomics,,,,,,
5225,KRT6C_proteomics,,,,,,0.37036893224253403
5226,HSBP1_proteomics,0.3245750406077621,,,,,0.2519282135944897
5227,EPC1_proteomics,,,,,,
5228,DUT_proteomics,,,,,,
5229,MYH6_proteomics,,,,-0.2291099070161848,,
5230,RAN_proteomics,,,,,,
5231,CAPN1_proteomics,,,,,,0.34486743621506233
5232,ANXA2_proteomics,,,0.2123139961505696,0.37251289406400623,,0.3519658172192271
5233,CDC42BPB_proteomics,,,,0.29630722067881143,,
5234,JPH1_proteomics,0.2611791183357651,,,-0.2173950603527602,0.2577986126390494,
5235,SDCCAG3_proteomics,,,,,,
5236,PLIN3_proteomics,,,,,,
5237,CTSK_proteomics,,,0.2454399683318441,,,
5238,SSFA2_proteomics,,,,,,
5239,TP53I11_proteomics,,,,,0.2624898543080407,
5240,ARHGEF5_proteomics,0.2048232367062464,,,,,0.2420175600200195
5241,KERA_proteomics,,,,,,
5242,PCNX3_proteomics,,,,,,
5243,ATP1A1_proteomics,0.28593196783889857,,0.30149401317817826,,,0.3557484633543858
5244,KRT6B_proteomics,,,0.3459434862460518,,,0.324734826371394
5245,NSDHL_proteomics,0.4665874173490521,,0.424296802754739,0.3540841076767659,-0.21032604534405067,0.2780743702314691
5246,EXPH5_proteomics,0.1887579133110386,,,-0.20241569415043936,,
5247,PNPLA7_proteomics,,,,,,
5248,BECN1_proteomics,,,,,0.3268285693376839,
5249,IGLL1_proteomics,,,0.2940169557248208,-0.2680717999197222,,
5250,GINS2_proteomics,,,,,,
5251,PIH1D1_proteomics,,,,,,
5252,COBLL1_proteomics,,,,,,0.40610404156620816
5253,MCCC2_proteomics,,,-0.2728153499341535,,-0.32974996683555163,
5254,KRT79_proteomics,,,,,,
5255,CTSF_proteomics,,,,-0.22329466491518807,,
5256,DLG2_proteomics,,,,,,
5257,SELENOS_proteomics,,,,,,
5258,LZTS2_proteomics,,,,,,
5259,SEC63_proteomics,,,0.29373173938470576,0.282183511135402,-0.3511143739833225,0.22401628892763892
5260,MED17_proteomics,,,,,,
5261,CEP290_proteomics,,,,,,
5262,DDX11_proteomics,,,,,,
5263,ITGB6_proteomics,,,0.3789276395192877,0.31662832089683485,,0.2632450145541265
5264,NDFIP1_proteomics,,,,,,
5265,RBM12_proteomics,,,,,-0.4048988174733451,-0.1973923363848148
5266,LMNA_proteomics,,,0.19885885480714632,,,
5267,TOMM5_proteomics,0.2479277565535107,,,,-0.32449528791526194,
5268,FNDC3A_proteomics,,,,-0.2145988784647057,,
5269,KRT75_proteomics,,,,,,
5270,LLPH_proteomics,,,,,,
5271,EXOSC10_proteomics,,,,,,
5272,PSMD12_proteomics,,,0.2840819226860049,0.23578259072797564,,0.2300701448868193
5273,WISP2_proteomics,-0.270797317882146,,,,,
5274,SYVN1_proteomics,0.1919699081685533,,,,,
5275,HDAC5_proteomics,,,,,,-0.3220167069832898
5276,DPY30_proteomics,,,,,-0.27591523362968123,
5277,TTF1_proteomics,,,,,,
5278,AFMID_proteomics,-0.19734956791177244,,,,,
5279,VPS8_proteomics,,,,-0.21285056372770167,,
5280,CRCP_proteomics,,,-0.2926047584779079,,,0.21577822548611672
5281,ARPP19_proteomics,-0.35602721589579417,,-0.3487651768422132,-0.19196438225089474,,0.21661117702214835
5282,AGT_proteomics,-0.2147854251355429,,,,0.21794387781759889,
5283,SNRNP200_proteomics,,,,,-0.29852636006654343,-0.24526836967223264
5284,CCNB1_proteomics,,,0.208775065251691,0.2047201745290778,,
5285,ENAH_proteomics,,,,0.2385233674786768,,
5286,F8_proteomics,,,,,,
5287,CLEC16A_proteomics,,,,,0.28613844242656217,
5288,MRPS17_proteomics,,,,,-0.2772510250816257,
5289,HNRNPF_proteomics,,,-0.23610241324853826,,,
5290,TEX10_proteomics,,,,,,
5291,SMNDC1_proteomics,,,,,,-0.2371227741472176
5292,CDC5L_proteomics,0.25068346489653553,,,,-0.3077496839138896,
5293,DNAH12_proteomics,,,,,,
5294,TM7SF3_proteomics,,,,,,
5295,EDRF1_proteomics,,,,,,
5296,PIGU_proteomics,0.2667284593748207,,0.2484444988378651,0.22246670427520435,-0.3343748775140565,
5297,MRGPRF_proteomics,,,,-0.27302679593231355,0.2263809107967601,
5298,BET1_proteomics,0.3753064581729105,,0.29042808227965483,,,
5299,APOL1_proteomics,-0.3221222231222987,,0.31786516844295754,,0.2785700107754767,0.1894050028865212
5300,ERH_proteomics,,,,,-0.2941200858269887,
5301,H1F0_proteomics,,,,,,
5302,E2F3_proteomics,,,,,,-0.24676625591574655
5303,PRPF19_proteomics,,,,,,
5304,SLC30A7_proteomics,,,,,,
5305,CENPK_proteomics,,,,,,
5306,MRPL11_proteomics,,,,,-0.32629853331422065,
5307,ASTE1_proteomics,,,,,,
5308,SPATA20_proteomics,,,-0.4457053761644341,,,
5309,S1PR2_proteomics,,,,,,
5310,PATL1_proteomics,,,0.3032310940518374,,,0.19686995477705566
5311,COQ7_proteomics,-0.1902950125506908,,,-0.2056797329154286,-0.334532372724067,
5312,CRYAB_proteomics,-0.21691400591848864,,0.5186035463896904,,,0.2208717947008937
5313,GFOD1_proteomics,,,0.4298717946076587,,,
5314,SERINC5_proteomics,,,,,,
5315,TMEM258_proteomics,,,,,,
5316,OSTC_proteomics,-0.28430986704600336,,,,,
5317,BAG3_proteomics,,,-0.3053966604476703,,0.3048455245767572,0.4928088162469358
5318,TRIOBP_proteomics,,,0.2700618061517805,,,
5319,EXOSC5_proteomics,,,,,-0.3305095150888556,
5320,EIF4E2_proteomics,,,,0.18970874924318654,-0.26311208897118965,
5321,BCL2L2-PABPN1_proteomics,,,,,,-0.21030565751608046
5322,NONO_proteomics,,,,,-0.26636273585446635,
5323,PABPN1_proteomics,0.2883206318761147,,,,,
5324,ARL4C_proteomics,,,0.4051844821595313,0.466443416756075,,0.3571668789443357
5325,EIF4E_proteomics,,,,,,0.2401434372750753
5326,PEX10_proteomics,,,,0.3626834830086757,,
5327,RAB3GAP2_proteomics,,,,,,
5328,XRN2_proteomics,,,-0.3133098492770053,,,
5329,KANK3_proteomics,-0.19520662482601286,,,-0.2754369787729397,,
5330,ADGRA2_proteomics,,,,,,
5331,GMEB2_proteomics,,,,,,
5332,NR1H2_proteomics,,,,,,
5333,TEAD3_proteomics,,,0.4309736463977749,0.2693616487161656,,
5334,GOLGB1_proteomics,,,,,,
5335,SERAC1_proteomics,,,,,,
5336,ATXN1L_proteomics,,,,,,
5337,PXYLP1_proteomics,,,,,,
5338,MBL2_proteomics,,,0.2335909995238348,,,
5339,USP54_proteomics,,,0.3218913357698465,,,
5340,ZFP36L1_proteomics,0.3969326225390398,,,0.2015506479682579,,0.2087290010670273
5341,SELP_proteomics,-0.3099975184943968,,,-0.4012807982103539,,-0.22948698277524365
5342,TOMM22_proteomics,0.3017904838427781,,,,-0.2998687089567711,0.2740588627894404
5343,RBM8A_proteomics,,,,,,
5344,PPT1_proteomics,-0.2684270990187065,,,,,
5345,ST3GAL6_proteomics,,,,,,
5346,CDC42EP3_proteomics,,,0.274601847659904,,,
5347,ZNF407_proteomics,,,-0.2265795879921545,,,
5348,TTC30B_proteomics,,,,,,
5349,DTWD2_proteomics,,,-0.2985958493903296,,,
5350,CAPNS2_proteomics,,,,0.20581151477839726,,0.4036002890092473
5351,CSTF3_proteomics,,,-0.2703579691523864,,-0.2501695722764864,
5352,TAF3_proteomics,,,,,,
5353,CABIN1_proteomics,,,,,,
5354,U2AF1L4_proteomics,,,,,,
5355,ZNF207_proteomics,,,-0.19037830489214985,,-0.2552243563494747,
5356,TPRN_proteomics,,,-0.3731544931861094,,,
5357,ABCB7_proteomics,,,,,-0.3694563074014959,
5358,HIST1H1B_proteomics,-0.2171846844481684,,,-0.23250840882141466,,
5359,CASC4_proteomics,,,,,,
5360,RANBP10_proteomics,,,,0.2397922529852501,,0.27099465965497
5361,HDGF_proteomics,,,,,,
5362,C1QBP_proteomics,,,,,,
5363,SEMA3B_proteomics,,,,,,
5364,SMG1_proteomics,,,,0.2850234433890453,,
5365,PRF1_proteomics,,,,-0.30387649555706897,,
5366,RTN3_proteomics,,,,,,
5367,CTSV_proteomics,,,0.3570054789628833,0.2354096020199486,,0.2364732142619352
5368,CTTN_proteomics,,,,0.4002062693775088,,
5369,PRPSAP2_proteomics,-0.3615308681530174,,,,,
5370,KRT13_proteomics,,,,,,0.3842368707872548
5371,TRAF2_proteomics,-0.19553864565726453,,-0.33318378675853044,,,
5372,HMGN1_proteomics,,,-0.2292931629422352,-0.2925675678585326,,
5373,CHERP_proteomics,,,,,,-0.2097124710087679
5374,PGRMC1_proteomics,0.5123219374034529,,0.4028636117421244,0.21226834721354132,-0.3410998013722005,
5375,INTS4_proteomics,,,,,-0.22277876250309955,
5376,LAMA1_proteomics,,,,,,
5377,AFAP1_proteomics,,,0.3367853564946585,0.2613213561079456,,
5378,UBE2R2_proteomics,,,-0.2555156327522982,,,
5379,RETN_proteomics,,,0.27833523561259793,,0.32467019764341565,
5380,TCAF1_proteomics,,,,,,
5381,SH3PXD2B_proteomics,,,0.5067301339639187,,,
5382,RPLP1_proteomics,,,0.21957779777717226,,,
5383,CDC42BPA_proteomics,,,,,0.40282621099287175,
5384,SF3B3_proteomics,,,,,-0.2225654343752727,
5385,HSPE1_proteomics,,,,,-0.4315941902139311,
5386,NUDC_proteomics,0.2905439226920684,,,,,
5387,TSNAX_proteomics,,,,,,
5388,CHD5_proteomics,0.28378636873799024,,,,,
5389,FMO1_proteomics,,,,-0.26227779707862603,,
5390,TUBB1_proteomics,,,0.2170184573819402,,,
5391,NUP43_proteomics,-0.19870662994169566,,,,,
5392,NOA1_proteomics,0.2544343592505059,,,,,
5393,PMF1-BGLAP_proteomics,,,,,,
5394,NT5E_proteomics,0.2042207102236443,,0.35953281446652324,,0.3547806064778028,
5395,PARK7_proteomics,,,,-0.23779441739330145,,
5396,NUP210_proteomics,,,,-0.28201334164441383,,
5397,SH3GL1_proteomics,,,0.32304026983247197,0.22738082305291524,,0.3127967029463726
5398,NUPL2_proteomics,,,,,,
5399,CYB5B_proteomics,,,,0.21028823982282707,,0.2597024308972366
5400,RAB11A_proteomics,,,,,0.3245052446890806,
5401,DDX54_proteomics,,,,,,
5402,UQCC1_proteomics,0.2772946769167306,,-0.41224130749513016,,-0.2835487059470264,
5403,MRPL21_proteomics,,,-0.20279131485503385,,-0.3264700066614882,
5404,ANK1_proteomics,,,,-0.1929211548161103,,
5405,NFKBIA_proteomics,,,,,,0.21949714607458867
5406,PIAS1_proteomics,,,,,,-0.2728069964927392
5407,POLR1C_proteomics,,,,,,
5408,PLEKHA4_proteomics,,,,,,0.2609957047423716
5409,MLST8_proteomics,,,-0.2746562364856837,,,
5410,ANK3_proteomics,0.2918566647970562,,,,,
5411,GFM2_proteomics,,,-0.2358085202709051,,-0.3543757988776272,
5412,C21orf2_proteomics,,,,,,
5413,GON7_proteomics,0.189855492326678,,,,,-0.2698258269599195
5414,ARFRP1_proteomics,0.20640701333264092,,,,,
5415,NRGN_proteomics,,,,,,
5416,MED10_proteomics,,,,,,
5417,NSUN5_proteomics,0.2332215119539257,,,,,
5418,PADI2_proteomics,,,0.4263076824649111,,0.2278352101112344,
5419,BTF3_proteomics,,,-0.1905769886721856,,,
5420,PAF1_proteomics,,,-0.2329902050577863,,0.2033756124419177,
5421,CIT_proteomics,,,,,,
5422,TUBB6_proteomics,,,0.4765588616127261,0.22763059554511836,,0.2651876492145929
5423,MYH7B_proteomics,,,,-0.2255091736932968,,
5424,CDK9_proteomics,,,-0.3248722838345455,,,
5425,SF3B1_proteomics,,,,,-0.2596346776283865,
